1,11.418517816049652,50.7997463888608,52.76651045312748
2,11.40916841269578,50.984786695578066,52.90984846401141
3,11.399971146863479,51.12717871846185,53.02081281619356
4,11.390886419837937,51.237037102826314,53.10688766159285
5,11.381885667610282,51.32200533718231,53.17378528678924
6,11.372948036273977,51.3878787781657,53.2258760716214
7,11.379830781010305,67.01611749592341,65.10250716285836
8,11.388558829112606,65.79805388522617,63.510630668514864
9,11.399012141244125,64.59089057886136,61.93462662523513
10,11.411202031402947,63.3960463848277,60.37707560644222
11,11.42507330620708,62.213961375089305,58.85733129970782
12,11.440472107338884,61.04491999545815,57.398874378365754
13,11.456884997381055,59.889155949138704,56.07654198551739
14,11.482567193400733,74.25881251123644,66.98129972303822
15,11.510134305759218,72.98913796635561,65.38263905169708
16,11.53953177533716,71.73176676506071,63.80204211922043
17,11.570780944092213,70.4879249433631,62.24117048085791
18,11.60391856355799,69.25803784583402,60.70077419350733
19,11.638957153198213,68.04239771032282,59.18747391648606
20,11.675887347553132,66.84126197951163,57.707138004683266
21,11.718090570450547,81.69050221835856,69.03063328629219
22,11.762204211419501,80.38708581390281,67.43504928676803
23,11.808229389608236,79.0969737891103,65.85716423175536
24,11.856199584161494,77.82127442059539,64.29912112927643
25,11.906070885687882,76.56039016314864,62.76175848731749
26,11.956526393663111,75.31458014651847,61.24743747409833
27,12.007054971356727,74.0839296620152,59.75976851605002
28,12.059821307057284,88.15799709051944,70.48173846243645
29,12.112557040370366,86.84217218980467,68.89666037802681
30,12.16516267391886,85.5397356963362,67.32922440204118
31,12.217551087765617,84.25155058005791,65.78044265634686
32,12.26969378256469,82.97779368252553,64.25062714788156
33,12.321561895065747,81.71850026176392,62.73994769273501
34,12.37313695529948,80.47366550683648,61.24908677166208
35,12.426859660536996,95.62346558158288,72.85129919862689
36,12.480330319279997,94.29370998704064,71.2739773390705
37,12.533528703925867,92.97667103228991,69.71360846871362
38,12.586448049597825,91.67310731421925,68.17117783548619
39,12.639084195636281,90.38316942083546,66.64698419647982
40,12.691433698164497,89.1068875029567,65.14119177213557
41,12.743493318572567,87.84425721260001,63.653927420421034
42,12.79770552878342,103.4947075640389,75.6715313674592
43,12.851672255895272,102.15063510861228,74.09721531439365
44,12.905376165872227,100.81885598133442,72.53941806104916
45,12.95881136256822,99.49995449818907,70.99897999081462
46,13.011974085821986,98.19403798649181,69.47615754760922
47,13.064861217519601,96.9011232907876,67.97109705518385
48,13.117469871169295,95.6211993431876,66.48391167689374
49,13.1720028680563,110.17167339731702,77.63627105812516
50,13.226299796270485,108.82322005904808,76.07286145730502
51,13.280343172999729,107.48648220275618,74.52538206613174
52,13.334127109659546,106.16201361772511,72.99468198395058
53,13.38764792096719,104.8499197999592,71.48101959535201
54,13.44090260479203,103.55021958643377,69.98454023014241
55,13.493888420774073,102.2629043255498,68.50535411618108
56,13.549079009295156,119.45051243673333,81.77409082067929
57,13.604038379887534,118.08521725427387,80.2036696144517
58,13.658753887009555,116.73137302485256,78.64885656097778
59,13.713221770173595,115.3893096038241,77.1102564825241
60,13.767439431895182,114.05904768167883,75.58802256549674
61,13.821404490939779,112.7405698442441,74.0822480389765
62,13.875114600737708,111.43385197710015,72.59301478398304
63,13.930637653529391,126.175933451256,83.91575692240845
64,13.985939497192843,124.80908424852953,82.35437375820868
65,14.04100572697581,123.453133062609,80.80799546348695
