DAY,Muscle Mass,Anabolic,Catabolic
1038,26.13647068,178.1064278,175.6674462
1039,26.14117117,171.7377002,168.5090564
1040,26.14136655,198.968111,198.9281222
1041,26.14175341,191.7228077,191.554038
1042,26.14295532,185.0473884,184.245441
1043,26.14525538,178.6081074,177.0042776
1044,26.14875576,172.2343028,169.8325509
1045,26.14885188,198.8500761,198.880811
1046,26.14918157,191.6055537,191.5068961
1047,26.15033959,184.9317063,184.1984472
1048,26.15259772,178.4928316,176.9574415
1049,26.15605645,172.1196075,169.7858675
1050,26.15655074,198.7531433,198.6041859
1051,26.15726607,191.5460653,191.2322399
1052,26.15880426,184.8786729,183.9257752
1053,26.16144552,178.4419405,176.6868006
1054,26.16529111,172.0686759,169.517353
1055,26.16632814,198.363062,197.7049691
1056,26.16772304,191.2309899,190.3405599
1057,26.17000394,184.603161,183.0418819
1058,26.17341387,178.1725489,175.8109713
1059,26.17803751,171.8014623,168.64986
1060,26.1781999,198.1221055,198.1511319
1061,26.17878144,191.0562162,190.7828858
1062,26.18025247,184.4444649,183.4800783
1063,26.18284148,178.0134944,176.244824
1064,26.18668949,171.6436078,169.0792004
1065,26.18762501,197.9105292,197.3082735
1066,26.18903494,190.8710678,189.9474339
1067,26.19140702,184.2963873,182.6523309
1068,26.19493451,177.8686107,175.4250901
1069,26.19970987,171.5001186,168.2677695
1070,26.20122136,198.1160163,197.0579597
1071,26.20313563,191.0345667,189.69934
1072,26.20601402,184.4424911,182.4065889
1073,26.21004264,178.0135108,175.1817474
1074,26.215326,171.6438174,168.0268874
1075,26.21626832,198.2404556,197.6051844
1076,26.21759907,191.1730167,190.2420849
1077,26.21985266,184.5679938,182.9445661
1078,26.22325477,178.1381503,175.714776
1079,26.22789388,171.7675791,168.5548178
1080,26.22913395,198.6177913,197.5917063
1081,26.23071853,191.4643679,190.2285143
1082,26.23322864,184.8244032,182.9311018
1083,26.23691148,178.3907998,175.7015395
1084,26.24185077,172.0180956,168.5418756
1085,26.24254393,198.1735053,197.6450654
1086,26.24360171,191.0993921,190.2821222
1087,26.24558666,184.4829876,182.9848528
1088,26.24869867,178.0511041,175.7553365
1089,26.25301247,171.6818033,168.5956326
1090,26.25469719,198.17379,196.7347767
1091,26.25680081,191.0705682,189.3797987
1092,26.25987093,184.4501092,182.0907752
1093,26.26413231,178.0179241,174.8698003
1094,26.26967022,171.6494028,167.7189362
1095,26.2706885,198.5716055,197.6501526
1096,26.27202057,191.383805,190.2875187
1097,26.27426229,184.7408761,182.9906661
1098,26.27763822,178.3094205,175.7615629
1099,26.28226033,171.9383937,168.6022379
1100,26.28400616,198.8164477,197.309097
1101,26.28602524,191.5828366,189.9490814
1102,26.28895072,184.9216404,182.6550137
1103,26.29305643,178.4874644,175.4288832
1104,26.29842413,172.1150541,168.2727204
1105,26.29913549,198.8083602,198.1116621
1106,26.30009589,191.5984784,190.7449752
1107,26.30193223,184.9366885,183.4439579
1108,26.30491661,178.4985819,176.2105805
1109,26.30914094,172.1260746,169.0468619
1110,26.3096847,198.7566133,198.2651712
1111,26.31052156,191.5573889,190.8970149
1112,26.31222458,184.8980181,183.594384
1113,26.31504923,178.4637194,176.3592905
1114,26.31908483,172.0915513,169.1937856
1115,26.31926456,198.5282866,198.3526522
1116,26.31982289,191.4169217,190.9837771
1117,26.32126123,184.7830058,183.6803184
1118,26.32380996,178.349901,176.4444038
1119,26.32756001,171.9787959,169.2780932
1120,26.32781775,197.8064198,197.602289
1121,26.3285036,190.7512778,190.2404946
1122,26.33008128,184.1263189,182.9442414
