DAY,Muscle Mass,Anabolic,Catabolic
126,22.771609,190.2537,112.9771595
127,22.83012957,183.5317007,106.5138475
128,22.8878736,177.0176249,100.1539999
129,22.9448047,170.5816767,93.90208772
130,23.00463473,197.289181,122.5082418
131,23.0640713,190.1446661,115.9153228
132,23.12291804,183.4689526,109.4192911
133,23.18102014,176.9827357,103.0245772
134,23.23832793,170.5617106,96.7354956
135,23.29803686,197.2345392,125.6381228
136,23.35759463,190.002661,119.014964
137,23.41670089,183.3214028,112.4867339
138,23.47514938,176.8521289,106.0576098
139,23.53283069,170.4467228,99.73171528
140,23.59265317,196.7248638,127.6587613
141,23.65242507,189.5880723,121.018912
142,23.71174913,182.97034,114.4728261
143,23.77044072,176.5196725,108.0244983
144,23.82836973,170.1317787,101.6778777
145,23.88782477,197.2507941,131.013706
146,23.94762685,190.0347007,124.3405204
147,24.00719817,183.3772569,117.7593269
148,24.06620728,176.9368686,111.2738447
149,24.12452277,170.5590517,104.8878261
150,24.18376703,197.4524812,133.8109252
151,24.24361674,190.283244,127.1122509
152,24.30345516,183.6306906,120.5037373
153,24.36273098,177.1950976,113.9891859
154,24.4213271,170.8286101,107.5722744
155,24.47983177,198.3139333,137.2405733
156,24.53900441,191.0021311,130.509264
157,24.59862965,184.2766056,123.8665568
158,24.65812326,177.8270985,117.3159746
159,24.71705184,171.4681433,110.8610031
160,24.77508933,198.2968064,140.9828925
161,24.83400746,191.0402259,134.2160813
162,24.89345735,184.3460384,127.5359644
163,24.95304652,177.9101511,120.9459679
164,25.01225253,171.5638809,114.4494503
165,25.06944321,198.0053154,144.7281013
166,25.12771121,190.8144154,137.927324
167,25.1866616,184.1588431,131.2111996
168,25.2459797,177.7472592,124.583094
169,25.30523913,171.4157983,118.0462757
170,25.36212289,198.155408,148.1680799
171,25.41997084,190.9601316,141.3367983
172,25.47855901,184.2934541,134.5887413
173,25.53760224,177.8790269,127.9270534
174,25.59667124,171.5592128,121.3548509
175,25.65252489,198.523557,152.6018878
176,25.70945583,191.2471458,145.7302574
177,25.76728899,184.5496776,138.9399787
178,25.82574864,178.1376492,132.2339917
179,25.88457865,171.828099,125.6152306
180,25.93850028,198.466335,156.36144
181,25.99373983,191.2142928,149.4583419
182,26.05001177,184.5372125,142.6348352
183,26.1072962,178.1475553,135.8938101
184,26.16529039,171.850131,129.2381205
185,26.2175812,198.2926493,159.7171273
186,26.27131835,191.0942697,152.7865752
187,26.3263507,184.4618813,145.9342039
188,26.382453,178.0915152,139.1628244
189,26.4394756,171.8065134,132.475205
190,26.48859317,198.380109,162.813677
191,26.53937493,191.1352528,155.8601999
192,26.59168741,184.4844854,148.983494
193,26.64539389,178.1191846,142.1863487
194,26.70025182,171.8450738,135.4714643
195,26.74645313,198.2475851,165.0402643
196,26.79422781,191.056665,158.0716177
197,26.8437527,184.4386913,151.1788843
198,26.89500439,178.100023,144.3647775
199,26.94783003,171.836701,137.6319224
200,26.99038956,197.9754306,167.4605046
201,27.03431418,190.7906816,160.4761499
202,27.08002084,184.1819767,153.5665199
203,27.12772324,177.8466857,146.7343346
204,27.17740295,171.5953969,139.9821871
205,27.21464986,197.7895748,171.2592311
206,27.25325871,190.7424026,164.2437604
207,27.29385437,184.2116935,157.301367
208,27.33672881,177.9056451,150.4347151
209,27.38192827,171.6625845,143.6463571
210,27.41429002,198.0880734,174.9613003
211,27.44767193,190.9391603,167.9153902
212,27.48276961,184.3461392,160.9413345
213,27.51983253,178.0155327,154.041561
214,27.55923695,171.7788986,147.2184775
215,27.58652342,198.8140578,178.9809384
216,27.61454671,191.5445414,171.900406
217,27.64407275,184.8934581,164.8905962
218,27.67553965,178.5520008,157.9537061
219,27.70915892,172.3165021,151.0919911
220,27.73141208,198.9043169,182.7162618
221,27.75423251,191.6523053,175.6048471
222,27.77837692,185.0063536,168.5626715
223,27.80427955,178.668309,161.59197
224,27.83214535,172.4368777,154.6949752
225,27.84830358,198.9048157,187.2463319
226,27.86486368,191.6639923,180.09675
227,27.88256654,185.0315247,173.0149479
228,27.90182465,178.700151,166.0030619
229,27.92282533,172.4723231,159.0632273
230,27.93579786,198.6739695,189.3620042
231,27.9491068,191.4629569,182.1953546
232,27.96347447,184.8369319,175.0957018
233,27.97930091,178.5054661,168.0652426
234,27.99677164,172.2824909,161.1060998
235,28.00521795,198.8093044,192.9304167
236,28.01390543,191.6038067,185.7339331
237,28.02351006,184.9760401,178.6033557
238,28.03443039,178.6532731,171.5407691
239,28.04683301,172.4310805,164.5482339
240,28.05037553,198.8730505,196.8216483
241,28.05393881,191.6189309,189.5922458
242,28.05824225,184.9778396,182.4276365
243,28.06367466,178.6411334,175.3297922
244,28.07041091,172.4201144,168.3006816
245,28.06940999,198.5476706,200.0933278
246,28.06833473,191.3379795,192.8359891
247,28.06788292,184.7256212,185.6424443
248,28.06842441,178.4030888,178.5145926
